id,lg,lang,voice,source,tags,csvKeys,missingCsvKeys,textHash,mp3,webm,mp3Exists,webmExists,generated,newSinceLastRun,text
api-settings-safe-en,en,en-US,alloy,,,,,01983e335cc9f488,api-settings-safe-en.mp3,api-settings-safe-en.webm,false,false,false,false,"API settings stay in this browser. Test locally first, then use linked OpenAI voice only when the message is ready."
fever-loop-best-2125-full-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,14c9cacc506d3a9e,fever-loop-best-2125-full-de.mp3,fever-loop-best-2125-full-de.webm,false,true,true,false,"Langsame Reparaturwelt. Vergangene Schaden bleiben, aber der Systemdruck ist geringer als in harteren Zukunften. Das Signal zeigt: Erwaermung plus 1.2 Grad, AMOC-Staerke 90 Prozent, Kipprisiko 20 Prozent. Das Signal geht in den naechsten Schritt von fuenfundzwanzig Jahren ueber."
fever-loop-best-2125-full-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,c2fcf181b29dc021,fever-loop-best-2125-full-en.mp3,fever-loop-best-2125-full-en.webm,false,true,true,false,"Slow repair world. Past damage remains, but system pressure is lower than in harsher futures. The signal reads: warming is plus 1.2 degrees, AMOC strength is 90 percent, tipping risk is 20 percent. The signal continues into the next twenty-five year step."
fever-loop-best-2125-full-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,a3a06a0988634770,fever-loop-best-2125-full-fr.mp3,fever-loop-best-2125-full-fr.webm,false,true,true,false,"Monde en lente reparation. Les dommages passes restent visibles, mais la pression du systeme est plus basse que dans les futurs plus durs. Le signal indique : rechauffement de plus 1.2 degres, force de l AMOC 90 pour cent, risque de bascule 20 pour cent. Le signal continue vers la prochaine etape de vingt-cinq ans."
fever-loop-best-2125-full-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,85e525d111dfa9a1,fever-loop-best-2125-full-hi.mp3,fever-loop-best-2125-full-hi.webm,false,true,true,false,"धीमी मरम्मत वाली दुनिया. पिछला नुकसान बना रहता है, लेकिन प्रणाली पर दबाव कठोर भविष्य की तुलना में कम है. संकेत बताता है: गर्माहट प्लस 1.2 डिग्री है, AMOC की शक्ति 90 प्रतिशत है, टिपिंग जोखिम 20 प्रतिशत है. संकेत अगले पच्चीस-वर्षीय चरण में जारी रहता है."
fever-loop-best-2125-full-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,49415597b15234f7,fever-loop-best-2125-full-nl.mp3,fever-loop-best-2125-full-nl.webm,false,true,true,false,"Langzaam herstellende wereld. Schade uit het verleden blijft, maar de systeemdruk is lager dan in hardere toekomsten. Het signaal geeft aan: opwarming is plus 1.2 graden, AMOC-sterkte is 90 procent, kantelrisico is 20 procent. Het signaal gaat door naar de volgende stap van vijfentwintig jaar."
fever-loop-best-2125-full-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,120ad6028d516c07,fever-loop-best-2125-full-ru.mp3,fever-loop-best-2125-full-ru.webm,false,true,true,false,"Мир медленного восстановления. Прошлый ущерб сохраняется, но давление на систему ниже, чем в более жестких сценариях. Сигнал показывает: потепление плюс 1.2 градуса, сила AMOC составляет 90 процентов, риск точек перелома составляет 20 процентов. Сигнал переходит к следующему шагу в двадцать пять лет."
fever-loop-best-2125-full-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,c1e855acb3e84d7f,fever-loop-best-2125-full-uk.mp3,fever-loop-best-2125-full-uk.webm,false,true,true,false,"Slow repair world. Past damage remains, but system pressure is lower than in harsher futures. Сигнал показує: потепління плюс 1.2 градуса, сила AMOC становить 90 відсотків, ризик точок перелому становить 20 відсотків. Сигнал переходить до наступного кроку у двадцять п’ять років."
fever-loop-best-2125-full-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-full,,,0c187325d240a60a,fever-loop-best-2125-full-zh.mp3,fever-loop-best-2125-full-zh.webm,false,true,true,false,"缓慢修复的世界. 过去的损害仍然存在，但系统压力低于更严峻的未来。 信号显示： 升温为正 1.2 度, AMOC 强度为 90%, 临界点风险为 20%. 信号继续进入下一个二十五年阶段。"
fever-loop-best-2125-normal-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,34e1bb88c9650a38,fever-loop-best-2125-normal-de.mp3,fever-loop-best-2125-normal-de.webm,false,true,true,false,"Langsame Reparaturwelt. Vergangene Schaden bleiben, aber der Systemdruck ist geringer als in harteren Zukunften. Das Signal zeigt: Erwaermung plus 1.2 Grad, AMOC-Staerke 90 Prozent, Kipprisiko 20 Prozent."
fever-loop-best-2125-normal-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,80416d998f8849e0,fever-loop-best-2125-normal-en.mp3,fever-loop-best-2125-normal-en.webm,false,true,true,false,"Slow repair world. Past damage remains, but system pressure is lower than in harsher futures. The signal reads: warming is plus 1.2 degrees, AMOC strength is 90 percent, tipping risk is 20 percent."
fever-loop-best-2125-normal-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,ed147170cfe00bec,fever-loop-best-2125-normal-fr.mp3,fever-loop-best-2125-normal-fr.webm,false,true,true,false,"Monde en lente reparation. Les dommages passes restent visibles, mais la pression du systeme est plus basse que dans les futurs plus durs. Le signal indique : rechauffement de plus 1.2 degres, force de l AMOC 90 pour cent, risque de bascule 20 pour cent."
fever-loop-best-2125-normal-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,fdd80154d78e056e,fever-loop-best-2125-normal-hi.mp3,fever-loop-best-2125-normal-hi.webm,false,true,true,false,"धीमी मरम्मत वाली दुनिया. पिछला नुकसान बना रहता है, लेकिन प्रणाली पर दबाव कठोर भविष्य की तुलना में कम है. संकेत बताता है: गर्माहट प्लस 1.2 डिग्री है, AMOC की शक्ति 90 प्रतिशत है, टिपिंग जोखिम 20 प्रतिशत है."
fever-loop-best-2125-normal-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,b67ad7c8cb8c3a5d,fever-loop-best-2125-normal-nl.mp3,fever-loop-best-2125-normal-nl.webm,false,true,true,false,"Langzaam herstellende wereld. Schade uit het verleden blijft, maar de systeemdruk is lager dan in hardere toekomsten. Het signaal geeft aan: opwarming is plus 1.2 graden, AMOC-sterkte is 90 procent, kantelrisico is 20 procent."
fever-loop-best-2125-normal-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,f8777d09922b209e,fever-loop-best-2125-normal-ru.mp3,fever-loop-best-2125-normal-ru.webm,false,true,true,false,"Мир медленного восстановления. Прошлый ущерб сохраняется, но давление на систему ниже, чем в более жестких сценариях. Сигнал показывает: потепление плюс 1.2 градуса, сила AMOC составляет 90 процентов, риск точек перелома составляет 20 процентов."
fever-loop-best-2125-normal-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,ab4b105ec35d4605,fever-loop-best-2125-normal-uk.mp3,fever-loop-best-2125-normal-uk.webm,false,true,true,false,"Slow repair world. Past damage remains, but system pressure is lower than in harsher futures. Сигнал показує: потепління плюс 1.2 градуса, сила AMOC становить 90 відсотків, ризик точок перелому становить 20 відсотків."
fever-loop-best-2125-normal-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-normal,,,f44bd4db042684ab,fever-loop-best-2125-normal-zh.mp3,fever-loop-best-2125-normal-zh.webm,false,true,true,false,"缓慢修复的世界. 过去的损害仍然存在，但系统压力低于更严峻的未来。 信号显示： 升温为正 1.2 度, AMOC 强度为 90%, 临界点风险为 20%."
fever-loop-best-2125-short-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,27ba3f50a23dbbea,fever-loop-best-2125-short-de.mp3,fever-loop-best-2125-short-de.webm,false,true,true,false,"Langsame Reparaturwelt. Das Signal zeigt: Erwaermung plus 1.2 Grad, AMOC-Staerke 90 Prozent, Kipprisiko 20 Prozent."
fever-loop-best-2125-short-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,377ab19794cac58b,fever-loop-best-2125-short-en.mp3,fever-loop-best-2125-short-en.webm,false,true,true,false,"Slow repair world. The signal reads: warming is plus 1.2 degrees, AMOC strength is 90 percent, tipping risk is 20 percent."
fever-loop-best-2125-short-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,5e2a22e587217adb,fever-loop-best-2125-short-fr.mp3,fever-loop-best-2125-short-fr.webm,false,true,true,false,"Monde en lente reparation. Le signal indique : rechauffement de plus 1.2 degres, force de l AMOC 90 pour cent, risque de bascule 20 pour cent."
fever-loop-best-2125-short-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,1f8183499bcd0085,fever-loop-best-2125-short-hi.mp3,fever-loop-best-2125-short-hi.webm,false,true,true,false,"धीमी मरम्मत वाली दुनिया. संकेत बताता है: गर्माहट प्लस 1.2 डिग्री है, AMOC की शक्ति 90 प्रतिशत है, टिपिंग जोखिम 20 प्रतिशत है."
fever-loop-best-2125-short-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,ff7f8f319acb8105,fever-loop-best-2125-short-nl.mp3,fever-loop-best-2125-short-nl.webm,false,true,true,false,"Langzaam herstellende wereld. Het signaal geeft aan: opwarming is plus 1.2 graden, AMOC-sterkte is 90 procent, kantelrisico is 20 procent."
fever-loop-best-2125-short-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,3bbac93d14adfe2c,fever-loop-best-2125-short-ru.mp3,fever-loop-best-2125-short-ru.webm,false,true,true,false,"Мир медленного восстановления. Сигнал показывает: потепление плюс 1.2 градуса, сила AMOC составляет 90 процентов, риск точек перелома составляет 20 процентов."
fever-loop-best-2125-short-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,82c9103f101dba7b,fever-loop-best-2125-short-uk.mp3,fever-loop-best-2125-short-uk.webm,false,true,true,false,"Slow repair world. Сигнал показує: потепління плюс 1.2 градуса, сила AMOC становить 90 відсотків, ризик точок перелому становить 20 відсотків."
fever-loop-best-2125-short-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-best|fever-short,,,3c419eb561df0f23,fever-loop-best-2125-short-zh.mp3,fever-loop-best-2125-short-zh.webm,false,true,true,false,"缓慢修复的世界. 信号显示： 升温为正 1.2 度, AMOC 强度为 90%, 临界点风险为 20%."
fever-loop-feedback-en,en,en-US,shimmer,,fever-loop,fever.everythingConnected|fever.feedbackLoop|fever.watchTogether,,351ea9b8432ebe85,fever-loop-feedback-en.mp3,fever-loop-feedback-en.webm,false,true,false,false,"Everything is connected.. When Earth warms, ice melts; weakened AMOC changes rainfall; stressed forests release carbon; released carbon warms Earth more.. This is why we watch all these systems together. A change in one affects all the others."
fever-loop-feedback-fr,fr,fr-FR,shimmer,,fever-loop,fever.everythingConnected|fever.feedbackLoop|fever.watchTogether,,f88adaa0261c9d7a,fever-loop-feedback-fr.mp3,fever-loop-feedback-fr.webm,false,true,false,false,"Tout est connecte.. Quand la Terre chauffe, la glace fond; l AMOC faiblit; les pluies changent; les forets stressees relachent du carbone.. Voila pourquoi nous surveillons ces systemes ensemble. Un changement dans l un affecte les autres."
fever-loop-high-1975-full-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,0ee471c11bdf6a0a,fever-loop-high-1975-full-de.mp3,fever-loop-high-1975-full-de.webm,false,true,true,false,"Erwarmungssignal beginnt. Der Klimatrend beginnt ahnlich, bevor die spatere Beschleunigung scharfer wird. Das Signal zeigt: Erwaermung plus 0.3 Grad, AMOC-Staerke 98 Prozent, Kipprisiko 8 Prozent. Das Signal geht in den naechsten Schritt von fuenfundzwanzig Jahren ueber."
fever-loop-high-1975-full-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,f12e0cbff095c499,fever-loop-high-1975-full-en.mp3,fever-loop-high-1975-full-en.webm,false,true,true,false,"Warming signal starting. The climate trend begins similarly, before the sharper acceleration later. The signal reads: warming is plus 0.3 degrees, AMOC strength is 98 percent, tipping risk is 8 percent. The signal continues into the next twenty-five year step."
fever-loop-high-1975-full-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,d9065c1ddf80074d,fever-loop-high-1975-full-fr.mp3,fever-loop-high-1975-full-fr.webm,false,true,true,false,"Debut du signal de rechauffement. La tendance climatique commence de facon similaire, avant l acceleration plus nette qui suit. Le signal indique : rechauffement de plus 0.3 degres, force de l AMOC 98 pour cent, risque de bascule 8 pour cent. Le signal continue vers la prochaine etape de vingt-cinq ans."
fever-loop-high-1975-full-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,e6547bb0907dc7b0,fever-loop-high-1975-full-hi.mp3,fever-loop-high-1975-full-hi.webm,false,true,true,false,"गर्माहट संकेत शुरू. जलवायु प्रवृत्ति समान रूप से शुरू होती है, फिर बाद में तेज त्वरण आता है. संकेत बताता है: गर्माहट प्लस 0.3 डिग्री है, AMOC की शक्ति 98 प्रतिशत है, टिपिंग जोखिम 8 प्रतिशत है. संकेत अगले पच्चीस-वर्षीय चरण में जारी रहता है."
fever-loop-high-1975-full-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,1e32daba0327097d,fever-loop-high-1975-full-nl.mp3,fever-loop-high-1975-full-nl.webm,false,true,true,false,"Opwarmingssignaal begint. De klimaattrend begint vergelijkbaar, voordat de latere versnelling scherper wordt. Het signaal geeft aan: opwarming is plus 0.3 graden, AMOC-sterkte is 98 procent, kantelrisico is 8 procent. Het signaal gaat door naar de volgende stap van vijfentwintig jaar."
fever-loop-high-1975-full-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,e53a75b107c0172d,fever-loop-high-1975-full-ru.mp3,fever-loop-high-1975-full-ru.webm,false,true,true,false,"Начало сигнала потепления. Климатический тренд начинается похоже, прежде чем позже ускориться сильнее. Сигнал показывает: потепление плюс 0.3 градуса, сила AMOC составляет 98 процентов, риск точек перелома составляет 8 процентов. Сигнал переходит к следующему шагу в двадцать пять лет."
fever-loop-high-1975-full-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,ecab436fd6e7c33e,fever-loop-high-1975-full-uk.mp3,fever-loop-high-1975-full-uk.webm,false,true,true,false,"Warming signal starting. The climate trend begins similarly, before the sharper acceleration later. Сигнал показує: потепління плюс 0.3 градуса, сила AMOC становить 98 відсотків, ризик точок перелому становить 8 відсотків. Сигнал переходить до наступного кроку у двадцять п’ять років."
fever-loop-high-1975-full-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,9440a5d3e624ce5f,fever-loop-high-1975-full-zh.mp3,fever-loop-high-1975-full-zh.webm,false,true,true,false,"变暖信号开始. 气候趋势起初相似，随后出现更强的加速。 信号显示： 升温为正 0.3 度, AMOC 强度为 98%, 临界点风险为 8%. 信号继续进入下一个二十五年阶段。"
fever-loop-high-1975-normal-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,7d7824e270a5e789,fever-loop-high-1975-normal-de.mp3,fever-loop-high-1975-normal-de.webm,false,true,true,false,"Erwarmungssignal beginnt. Der Klimatrend beginnt ahnlich, bevor die spatere Beschleunigung scharfer wird. Das Signal zeigt: Erwaermung plus 0.3 Grad, AMOC-Staerke 98 Prozent, Kipprisiko 8 Prozent."
fever-loop-high-1975-normal-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,dc4273dfc501e378,fever-loop-high-1975-normal-en.mp3,fever-loop-high-1975-normal-en.webm,false,true,true,false,"Warming signal starting. The climate trend begins similarly, before the sharper acceleration later. The signal reads: warming is plus 0.3 degrees, AMOC strength is 98 percent, tipping risk is 8 percent."
fever-loop-high-1975-normal-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,acbef5985bd6183e,fever-loop-high-1975-normal-fr.mp3,fever-loop-high-1975-normal-fr.webm,false,true,true,false,"Debut du signal de rechauffement. La tendance climatique commence de facon similaire, avant l acceleration plus nette qui suit. Le signal indique : rechauffement de plus 0.3 degres, force de l AMOC 98 pour cent, risque de bascule 8 pour cent."
fever-loop-high-1975-normal-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,b37e64f4c1863b89,fever-loop-high-1975-normal-hi.mp3,fever-loop-high-1975-normal-hi.webm,false,true,true,false,"गर्माहट संकेत शुरू. जलवायु प्रवृत्ति समान रूप से शुरू होती है, फिर बाद में तेज त्वरण आता है. संकेत बताता है: गर्माहट प्लस 0.3 डिग्री है, AMOC की शक्ति 98 प्रतिशत है, टिपिंग जोखिम 8 प्रतिशत है."
fever-loop-high-1975-normal-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,c54ca68ceb0e1bfe,fever-loop-high-1975-normal-nl.mp3,fever-loop-high-1975-normal-nl.webm,false,true,true,false,"Opwarmingssignaal begint. De klimaattrend begint vergelijkbaar, voordat de latere versnelling scherper wordt. Het signaal geeft aan: opwarming is plus 0.3 graden, AMOC-sterkte is 98 procent, kantelrisico is 8 procent."
fever-loop-high-1975-normal-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,44b308584743ff15,fever-loop-high-1975-normal-ru.mp3,fever-loop-high-1975-normal-ru.webm,false,true,true,false,"Начало сигнала потепления. Климатический тренд начинается похоже, прежде чем позже ускориться сильнее. Сигнал показывает: потепление плюс 0.3 градуса, сила AMOC составляет 98 процентов, риск точек перелома составляет 8 процентов."
fever-loop-high-1975-normal-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,461740b14734e05a,fever-loop-high-1975-normal-uk.mp3,fever-loop-high-1975-normal-uk.webm,false,true,true,false,"Warming signal starting. The climate trend begins similarly, before the sharper acceleration later. Сигнал показує: потепління плюс 0.3 градуса, сила AMOC становить 98 відсотків, ризик точок перелому становить 8 відсотків."
fever-loop-high-1975-normal-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,7e3eb55c185ada82,fever-loop-high-1975-normal-zh.mp3,fever-loop-high-1975-normal-zh.webm,false,true,true,false,"变暖信号开始. 气候趋势起初相似，随后出现更强的加速。 信号显示： 升温为正 0.3 度, AMOC 强度为 98%, 临界点风险为 8%."
fever-loop-high-1975-short-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,65e7f0f544e12a2d,fever-loop-high-1975-short-de.mp3,fever-loop-high-1975-short-de.webm,false,true,true,false,"Erwarmungssignal beginnt. Das Signal zeigt: Erwaermung plus 0.3 Grad, AMOC-Staerke 98 Prozent, Kipprisiko 8 Prozent."
fever-loop-high-1975-short-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,3d674bf54793a2af,fever-loop-high-1975-short-en.mp3,fever-loop-high-1975-short-en.webm,false,true,true,false,"Warming signal starting. The signal reads: warming is plus 0.3 degrees, AMOC strength is 98 percent, tipping risk is 8 percent."
fever-loop-high-1975-short-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,136b7997f4cdcd25,fever-loop-high-1975-short-fr.mp3,fever-loop-high-1975-short-fr.webm,false,true,true,false,"Debut du signal de rechauffement. Le signal indique : rechauffement de plus 0.3 degres, force de l AMOC 98 pour cent, risque de bascule 8 pour cent."
fever-loop-high-1975-short-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,0d00a5088add5247,fever-loop-high-1975-short-hi.mp3,fever-loop-high-1975-short-hi.webm,false,true,true,false,"गर्माहट संकेत शुरू. संकेत बताता है: गर्माहट प्लस 0.3 डिग्री है, AMOC की शक्ति 98 प्रतिशत है, टिपिंग जोखिम 8 प्रतिशत है."
fever-loop-high-1975-short-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,378d6b095f2f8bcf,fever-loop-high-1975-short-nl.mp3,fever-loop-high-1975-short-nl.webm,false,true,true,false,"Opwarmingssignaal begint. Het signaal geeft aan: opwarming is plus 0.3 graden, AMOC-sterkte is 98 procent, kantelrisico is 8 procent."
fever-loop-high-1975-short-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,809c6e1326d0f644,fever-loop-high-1975-short-ru.mp3,fever-loop-high-1975-short-ru.webm,false,true,true,false,"Начало сигнала потепления. Сигнал показывает: потепление плюс 0.3 градуса, сила AMOC составляет 98 процентов, риск точек перелома составляет 8 процентов."
fever-loop-high-1975-short-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,58094125eeb03732,fever-loop-high-1975-short-uk.mp3,fever-loop-high-1975-short-uk.webm,false,true,true,false,"Warming signal starting. Сигнал показує: потепління плюс 0.3 градуса, сила AMOC становить 98 відсотків, ризик точок перелому становить 8 відсотків."
fever-loop-high-1975-short-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-short,,,f1c2acde411b1e54,fever-loop-high-1975-short-zh.mp3,fever-loop-high-1975-short-zh.webm,false,true,true,false,"变暖信号开始. 信号显示： 升温为正 0.3 度, AMOC 强度为 98%, 临界点风险为 8%."
fever-loop-high-2000-full-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,0b7ba178954350e6,fever-loop-high-2000-full-de.mp3,fever-loop-high-2000-full-de.webm,false,true,true,false,"Beschleunigung beginnt. Dieser Pfad trennt sich klarer von sichereren Zukunften. Das Signal zeigt: Erwaermung plus 0.8 Grad, AMOC-Staerke 95 Prozent, Kipprisiko 17 Prozent. Das Signal geht in den naechsten Schritt von fuenfundzwanzig Jahren ueber."
fever-loop-high-2000-full-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,b3e81f5090c314e8,fever-loop-high-2000-full-en.mp3,fever-loop-high-2000-full-en.webm,false,true,true,false,"Acceleration beginning. This path starts to separate more clearly from safer futures. The signal reads: warming is plus 0.8 degrees, AMOC strength is 95 percent, tipping risk is 17 percent. The signal continues into the next twenty-five year step."
fever-loop-high-2000-full-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,eab01aa6a5e9cc90,fever-loop-high-2000-full-fr.mp3,fever-loop-high-2000-full-fr.webm,false,true,true,false,"Debut de l acceleration. Cette trajectoire commence a se separer plus clairement des futurs plus surs. Le signal indique : rechauffement de plus 0.8 degres, force de l AMOC 95 pour cent, risque de bascule 17 pour cent. Le signal continue vers la prochaine etape de vingt-cinq ans."
fever-loop-high-2000-full-hi,hi,hi-IN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,46317cffcac9ce18,fever-loop-high-2000-full-hi.mp3,fever-loop-high-2000-full-hi.webm,false,true,true,false,"त्वरण शुरू. यह मार्ग सुरक्षित भविष्य से अधिक साफ अलग होना शुरू करता है. संकेत बताता है: गर्माहट प्लस 0.8 डिग्री है, AMOC की शक्ति 95 प्रतिशत है, टिपिंग जोखिम 17 प्रतिशत है. संकेत अगले पच्चीस-वर्षीय चरण में जारी रहता है."
fever-loop-high-2000-full-nl,nl,nl-NL,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,c8c28f4539421212,fever-loop-high-2000-full-nl.mp3,fever-loop-high-2000-full-nl.webm,false,true,true,false,"Versnelling begint. Dit pad begint zich duidelijker te scheiden van veiligere toekomsten. Het signaal geeft aan: opwarming is plus 0.8 graden, AMOC-sterkte is 95 procent, kantelrisico is 17 procent. Het signaal gaat door naar de volgende stap van vijfentwintig jaar."
fever-loop-high-2000-full-ru,ru,ru-RU,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,2e17591bdee35e71,fever-loop-high-2000-full-ru.mp3,fever-loop-high-2000-full-ru.webm,false,true,true,false,"Начало ускорения. Этот путь начинает заметнее отделяться от более безопасных вариантов будущего. Сигнал показывает: потепление плюс 0.8 градуса, сила AMOC составляет 95 процентов, риск точек перелома составляет 17 процентов. Сигнал переходит к следующему шагу в двадцать пять лет."
fever-loop-high-2000-full-uk,uk,uk-UA,onyx,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,80361119852cf9e1,fever-loop-high-2000-full-uk.mp3,fever-loop-high-2000-full-uk.webm,false,true,true,false,"Acceleration beginning. This path starts to separate more clearly from safer futures. Сигнал показує: потепління плюс 0.8 градуса, сила AMOC становить 95 відсотків, ризик точок перелому становить 17 відсотків. Сигнал переходить до наступного кроку у двадцять п’ять років."
fever-loop-high-2000-full-zh,zh,zh-CN,nova,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-full,,,03f6772a7c108897,fever-loop-high-2000-full-zh.mp3,fever-loop-high-2000-full-zh.webm,false,true,true,false,"加速开始. 这条路径开始更清楚地偏离较安全的未来。 信号显示： 升温为正 0.8 度, AMOC 强度为 95%, 临界点风险为 17%. 信号继续进入下一个二十五年阶段。"
fever-loop-high-2000-normal-de,de,de-DE,echo,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,d80bff888915dd66,fever-loop-high-2000-normal-de.mp3,fever-loop-high-2000-normal-de.webm,false,true,true,false,"Beschleunigung beginnt. Dieser Pfad trennt sich klarer von sichereren Zukunften. Das Signal zeigt: Erwaermung plus 0.8 Grad, AMOC-Staerke 95 Prozent, Kipprisiko 17 Prozent."
fever-loop-high-2000-normal-en,en,en-US,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,797ec93bcad445c9,fever-loop-high-2000-normal-en.mp3,fever-loop-high-2000-normal-en.webm,false,true,true,false,"Acceleration beginning. This path starts to separate more clearly from safer futures. The signal reads: warming is plus 0.8 degrees, AMOC strength is 95 percent, tipping risk is 17 percent."
fever-loop-high-2000-normal-fr,fr,fr-FR,shimmer,fever-scenarios.json,fever-loop|fever-milestone|fever-high|fever-normal,,,771fed9f762e88b4,fever-loop-high-2000-normal-fr.mp3,fever-loop-high-2000-normal-fr.webm,false,true,true,false,"Debut de l acceleration. Cette trajectoire commence a se separer plus clairement des futurs plus surs. Le signal indique : rechauffement de plus 0.8 degres, force de l AMOC 95 pour cent, risque de bascule 17 pour cent."
